,SMILES,False positives,True positives,FP - mvsa,TP - mvsa,Score - mvsa,FP - Catboost_self,TP - Catboost_self,Score - Catboost_self,FP - Catboost_test,TP - Catboost_test,Score - Catboost_test,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
6058,CC1=NN(C(N)=S)C(=O)C1N=Nc1cccc(C(=O)O)c1,-0.0,1.0,0.0,0.0,78.89102072638528,0.0,0.0,-0.36118524223141907,0.0,0.0,-0.2163824866639806,0.0,0.0,30.0,1.0,-0.0,1.0
6059,CC1=NN(c2ccc(C(=O)O)c(N)c2)C(=O)C1,-0.0,1.0,0.0,0.0,80.07408494612513,0.0,0.0,-0.4277068541562957,1.0,0.0,-0.23633748183460596,0.0,0.0,39.0,0.0,1.0,0.0
6060,CC1=NN(c2cccc(C(=O)O)c2)C(=O)/C1=C\C=C\c1ccco1,1.0,0.0,0.0,0.0,85.4664811408242,0.0,0.0,-0.34497328968588165,0.0,0.0,-0.18841091186842623,1.0,0.0,27.0,1.0,-0.0,1.0
6061,CC1=Nc2ccc(C)cc2/C1=C/c1c(N)n2nc(CC(=O)N3CCOCC3)sc2nc1=O,1.0,0.0,0.0,0.0,73.69150987091004,0.0,0.0,-0.334336457699824,0.0,0.0,-0.14795794908131102,0.0,0.0,52.0,0.0,1.0,0.0
6062,CC1=Nc2ccccc2/C1=C\c1nc(-c2ccc(F)cc2)oc1O,-0.0,1.0,0.0,0.0,95.93974191120755,0.0,0.0,-0.34120287631325685,0.0,0.0,-0.1605070541288486,0.0,0.0,36.0,0.0,1.0,0.0
6063,CC1C(=O)NN=C1C(=O)N/N=C/c1ccco1,1.0,0.0,0.0,0.0,89.91284029448212,0.0,0.0,-0.24897542291243382,0.0,0.0,-0.12532579150828888,1.0,0.0,26.0,0.0,1.0,0.0
6064,CC1C2(C)OC(=N)C(C#N)(C(C)O2)C1(C#N)C#N,-0.0,1.0,0.0,0.0,88.50357387559384,0.0,0.0,-0.34326543591213055,0.0,0.0,-0.18110332527049983,0.0,0.0,30.0,1.0,-0.0,1.0
6065,CC1C2C(C)N(C)C(=O)N(C)C2N(C)C(=O)N1C,-0.0,1.0,0.0,0.0,94.11580692633117,1.0,0.0,-0.4426946173045211,1.0,0.0,-0.23903653273259015,0.0,0.0,40.0,0.0,1.0,0.0
6066,CC1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cccs3)C2C1,-0.0,1.0,0.0,1.0,64.53912939367343,0.0,1.0,-0.08693058584638225,0.0,1.0,-0.04219200311963521,0.0,0.0,31.0,1.0,-0.0,1.0
6067,CC1CCCN(c2nc3ccccc3nc2C(C#N)S(=O)(=O)c2cccs2)C1,1.0,0.0,0.0,0.0,93.78763252683103,0.0,0.0,-0.1681954648184522,0.0,0.0,-0.07029163306427672,0.0,0.0,50.0,0.0,1.0,0.0
6068,CC1CCN(c2nc3ccccc3nc2C(C#N)C(=O)NC2CCCCC2)CC1,1.0,0.0,1.0,0.0,99.3815302139233,0.0,0.0,-0.4010822347116801,0.0,0.0,-0.18315493350848464,0.0,0.0,29.0,0.0,1.0,0.0
6069,CC1CCc2nn(CC(=O)NCCN3CCCCC3C)cc2C1,1.0,0.0,0.0,0.0,98.04800815216161,0.0,0.0,-0.40625250047790695,0.0,0.0,-0.21846961879426516,0.0,0.0,35.0,0.0,1.0,0.0
6070,CC1CN(C2CC(C)(C)NC(C)(C)C2)CCC1=O,1.0,0.0,0.0,0.0,97.30618051909066,0.0,0.0,-0.16992410615712153,0.0,0.0,-0.09743875044477354,0.0,0.0,48.0,0.0,1.0,0.0
6071,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,-0.0,1.0,0.0,0.0,71.17829605084782,0.0,1.0,-0.06471475365138342,0.0,1.0,-0.04056646432144782,0.0,0.0,48.0,1.0,-0.0,1.0
6072,CCC(=O)Nc1cc(C)c(NC(=O)CCc2ccccc2)cn1,1.0,0.0,1.0,0.0,99.78944110081326,1.0,0.0,-0.44044731757015443,0.0,0.0,-0.23226770803930222,1.0,0.0,26.0,0.0,1.0,0.0
6073,CCC(=O)Nc1ccc2nc3c(=O)[nH]c(=S)[nH]c3nc2c1,-0.0,1.0,0.0,0.0,72.4397835327156,0.0,0.0,-0.24897943971237704,0.0,0.0,-0.13075856716834786,0.0,0.0,46.0,0.0,1.0,0.0
6074,CCC(=O)OC1(C)C(=O)C=C2C=C(CCCC(=O)OC)OC=C2C1=O,-0.0,1.0,0.0,1.0,64.57505490951122,0.0,1.0,-0.0433339427750146,0.0,1.0,-0.02368402167839918,0.0,0.0,31.0,0.0,1.0,0.0
6075,CCC(C)(C)NC(=O)C(c1cccn1C)N(C(=O)Cn1nnc2ccccc21)c1ccc(OC)cc1,1.0,0.0,1.0,0.0,98.89369087726291,0.0,0.0,-0.3583683224648245,0.0,0.0,-0.1831272974530048,0.0,0.0,29.0,0.0,1.0,0.0
6076,CCC(C)[C@@H](N)C(=O)N/N=C/c1cccc2nccnc12,1.0,0.0,0.0,0.0,96.60051999434573,0.0,0.0,-0.32962269219214985,0.0,0.0,-0.16008090944240405,0.0,0.0,41.0,0.0,1.0,0.0
6077,CCC(C)n1c(=N)c(C#N)cc2c(=O)n3cc(C)ccc3nc21,1.0,0.0,0.0,0.0,94.93811432496173,0.0,0.0,-0.17381705298890612,0.0,0.0,-0.09345991607378162,0.0,0.0,34.0,0.0,1.0,0.0
6078,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,-0.0,1.0,0.0,0.0,88.27934314843992,0.0,0.0,-0.24856867976649433,0.0,0.0,-0.13093471193752326,0.0,0.0,29.0,1.0,-0.0,1.0
6079,CCC(Oc1ccccc1)C(=O)Nc1ccccn1,1.0,0.0,1.0,0.0,99.84679110134056,1.0,0.0,-0.43954872778930787,1.0,0.0,-0.2383145630209048,0.0,0.0,35.0,0.0,1.0,0.0
6080,CCC1=NN2C(=N)/C(=C\c3ccc(SCc4ccco4)o3)C(=O)N=C2S1,-0.0,1.0,0.0,0.0,85.6075351336089,0.0,0.0,-0.3982443142657013,0.0,0.0,-0.19244219819540764,0.0,0.0,32.0,1.0,-0.0,1.0
6081,CCCC1Nc2ccc(C(=O)O)cc2C2C=CCC12,-0.0,1.0,0.0,0.0,81.30454137485302,0.0,0.0,-0.15722483809453888,0.0,0.0,-0.108644639996044,0.0,0.0,49.0,1.0,-0.0,1.0
6082,CCCCC1=CC2=C(c3ccco3)C(=O)C(C)(OC(=O)c3ccc(OC)cc3)C(=O)C2=CN1C1CCCC1,-0.0,1.0,0.0,0.0,97.50650052105306,0.0,0.0,-0.342019088625549,0.0,0.0,-0.17820262520940722,0.0,0.0,29.0,0.0,1.0,0.0
6083,CCCCC1=CC2=C(c3ccco3)C(=O)C(C)(OC(=O)c3ccc(OC)cc3)C(=O)C2=CN1CCN1CCOCC1,-0.0,1.0,0.0,0.0,89.80392348385396,0.0,0.0,-0.3346553452410998,0.0,0.0,-0.1717694052228854,0.0,0.0,38.0,0.0,1.0,0.0
6084,CCCCC1=CC2=CC(=O)C(C)(OC(=O)CCC(=O)OC)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,67.68574305577951,0.0,1.0,-0.05278803344050378,0.0,1.0,-0.02845442839023386,1.0,0.0,27.0,0.0,1.0,0.0
6085,CCCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccc(Cl)nc3)C(=O)C2=CO1,-0.0,1.0,0.0,0.0,71.83988984660631,0.0,1.0,-0.08030741925582806,0.0,1.0,-0.043495948929292684,0.0,0.0,29.0,0.0,1.0,0.0
6086,CCCCC1=CC2=CC(=O)C(C)(OC(=O)c3ccco3)C(=O)C2=CO1,-0.0,1.0,0.0,1.0,61.83992636565561,0.0,0.0,-0.10086818990708438,0.0,0.0,-0.05291841429282463,0.0,0.0,36.0,0.0,1.0,0.0
6087,CCCCCCn1c(=O)[nH]c2nc3cc(N)ccc3nc2c1=O,1.0,0.0,0.0,0.0,83.91391529597307,0.0,1.0,-0.07709137354248514,0.0,1.0,-0.04557237497972567,0.0,0.0,49.0,0.0,1.0,0.0
6088,CCCCCCn1c(O)c(C=Nc2ccccc2N2CCOCC2)c(=O)[nH]c1=S,1.0,0.0,0.0,0.0,76.92237661284045,0.0,0.0,-0.3011549878063273,0.0,0.0,-0.14712741145300834,0.0,0.0,31.0,0.0,1.0,0.0
6089,CCCCCN1C=CC=C/C1=C\C=C(C#N)C#N,1.0,0.0,0.0,0.0,97.28748027764354,0.0,0.0,-0.426988173762443,0.0,0.0,-0.2225559816337293,0.0,0.0,37.0,0.0,1.0,0.0
6090,CCCCN(C(=O)c1ccc([N+](=O)[O-])o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,-0.0,1.0,0.0,0.0,98.62380286662385,1.0,0.0,-0.4361141062037075,1.0,0.0,-0.2390263140458595,0.0,0.0,28.0,0.0,1.0,0.0
6091,CCCCN(C)C(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,0.0,74.82951386860441,0.0,1.0,-0.08165010557498749,0.0,1.0,-0.04103662435049312,0.0,0.0,32.0,0.0,1.0,0.0
6092,CCCCN(C)C(=O)c1cccc(OC2CCN(CC(C)(C)C)CC2)c1,1.0,0.0,0.0,0.0,97.51213138514608,0.0,0.0,-0.43508148089031795,1.0,0.0,-0.24141088021032134,0.0,0.0,31.0,0.0,1.0,0.0
6093,CCCCN1C(=O)/C(=C/C=C2\Oc3ccccc3N2CC)SC1=S,1.0,0.0,0.0,0.0,80.07820111376999,0.0,0.0,-0.4212117833678829,0.0,0.0,-0.2092118526032967,0.0,0.0,28.0,1.0,-0.0,1.0
6094,CCCCN1C(=O)/C(=C2/Sc3ccc(OC)cc3N2CC)SC1=S,1.0,0.0,0.0,1.0,60.41636228786107,0.0,0.0,-0.10580631744661034,0.0,0.0,-0.055028615442657317,1.0,0.0,26.0,1.0,-0.0,1.0
6095,CCCCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccncc2)c1=N,1.0,0.0,0.0,0.0,82.32631849297168,0.0,0.0,-0.3998658808283276,0.0,0.0,-0.22144957601227627,0.0,0.0,41.0,0.0,1.0,0.0
6096,CCCCOC(=O)Cn1c2ccc(OC)cc2c2nc3ccccc3nc21,1.0,0.0,0.0,0.0,95.81857146053046,0.0,0.0,-0.18549058694260168,0.0,0.0,-0.09762028842552443,0.0,0.0,28.0,0.0,1.0,0.0
6097,CCCCc1ccc(/C=C2\C(=O)ON=C2c2ccccc2)s1,-0.0,1.0,0.0,0.0,95.46763918715723,0.0,0.0,-0.37140967449410445,0.0,0.0,-0.18504805395370155,0.0,0.0,33.0,1.0,-0.0,1.0
6098,CCCCc1cn([C@@H](CCCCN)C(=O)N2CCNCC2)nn1,-0.0,1.0,0.0,0.0,98.4994040851692,0.0,0.0,-0.41779043806341115,0.0,0.0,-0.22192546011535613,0.0,0.0,29.0,0.0,1.0,0.0
6099,CCCCn1c(O)c(/C=C2\C=Nc3ccccc32)c(=O)[nH]c1=O,-0.0,1.0,0.0,0.0,89.97372614602561,0.0,0.0,-0.2463193499847222,0.0,0.0,-0.11104436681337189,0.0,0.0,31.0,0.0,1.0,0.0
6100,CCCCn1c(O)c(C(=O)/C=C/c2ccc3c(c2)OCO3)c(=O)[nH]c1=O,1.0,0.0,0.0,0.0,89.83251510724789,0.0,0.0,-0.4349403682201314,0.0,0.0,-0.21723227935588593,0.0,0.0,36.0,0.0,1.0,0.0
6101,CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cc(OC)ccc3OC)C2C1,-0.0,1.0,0.0,1.0,56.18441457551709,0.0,1.0,-0.09536134978704537,0.0,0.0,-0.0534494936988275,1.0,0.0,27.0,1.0,-0.0,1.0
6102,CCCNS(=O)(=O)c1ccc(CCC(=O)NCc2ccc3c(c2)OCO3)cc1,1.0,0.0,1.0,0.0,99.89924026242912,1.0,0.0,-0.4360999214557653,1.0,0.0,-0.24308885939597008,0.0,0.0,36.0,0.0,1.0,0.0
6103,CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,-0.0,1.0,0.0,0.0,81.12699687469336,0.0,0.0,-0.21440937388415188,0.0,0.0,-0.10684758177705697,0.0,0.0,29.0,0.0,1.0,0.0
6104,CCCOc1cccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)c1,-0.0,1.0,0.0,0.0,94.70100210463683,0.0,0.0,-0.19943716602801057,0.0,0.0,-0.11300947907745411,0.0,0.0,32.0,0.0,1.0,0.0
6105,CCCSc1nnc2nc3c(nn12)c1ccccc1n3C,-0.0,1.0,0.0,0.0,93.22732000429264,0.0,0.0,-0.4356127338089144,0.0,0.0,-0.21987200029419807,0.0,0.0,35.0,0.0,1.0,0.0
6106,CCCn1c(=N)c(C(=O)NCC2CCCO2)cc2c(=O)n3cccc(C)c3nc21,1.0,0.0,0.0,0.0,87.64587127674471,0.0,0.0,-0.42245424596755926,0.0,0.0,-0.22653401437220463,1.0,0.0,27.0,0.0,1.0,0.0
6107,CCCn1c(N)c(N(CCOC)C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)c(=O)[nH]c1=O,1.0,0.0,1.0,0.0,99.3352610898516,0.0,0.0,-0.42748541386071487,1.0,0.0,-0.243863609148876,1.0,0.0,26.0,0.0,1.0,0.0
6108,CCCn1c(O)c(CN2CCCC(C)C2)c(C)c(C#N)c1=O,-0.0,1.0,0.0,0.0,79.10930662449672,0.0,0.0,-0.32893909852966985,0.0,0.0,-0.17343856697212234,0.0,0.0,34.0,0.0,1.0,0.0
6109,CCCn1c(O)c(CN2CCCCC2)c(C)c(C#N)c1=O,1.0,0.0,0.0,0.0,88.10427507404393,0.0,0.0,-0.345286031066522,0.0,0.0,-0.18427091445188157,0.0,0.0,51.0,0.0,1.0,0.0
6110,CCCn1cc2c3c(cccc31)C1CC(C)CN(C)C1C2,-0.0,1.0,0.0,0.0,97.71067283532683,0.0,1.0,-0.02713605939505605,0.0,1.0,-0.012755475214185321,1.0,0.0,27.0,1.0,-0.0,1.0
6111,CCCn1nc(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)c2ccccc2c1=O,-0.0,1.0,0.0,0.0,98.50778294847504,0.0,0.0,-0.42385254248787135,0.0,0.0,-0.2148027796716781,0.0,0.0,41.0,0.0,1.0,0.0
6112,CCCn1nc(C(=O)Nc2ccc3nc(C)sc3c2)c2ccccc2c1=O,1.0,0.0,1.0,0.0,99.58123073569364,0.0,0.0,-0.4157656370433383,0.0,0.0,-0.19791873179773217,0.0,0.0,35.0,0.0,1.0,0.0
6113,CCN(CC)C(=O)CSc1nnc2nnc3cc(Cl)ccc3n12,-0.0,1.0,1.0,0.0,98.77664881342864,0.0,0.0,-0.43087341007728847,1.0,0.0,-0.24543021593519965,0.0,0.0,32.0,0.0,1.0,0.0
6114,CCN(CC)C(=O)c1ccc2c(c1)C1C(Cl)C(Sc3ccccc3[N+](=O)[O-])CC1C(C(=O)O)N2,1.0,0.0,0.0,0.0,90.31082550564271,0.0,0.0,-0.1186815698987707,0.0,0.0,-0.07790956834130922,0.0,1.0,56.0,0.0,1.0,0.0
6115,CCN(CC)C(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,-0.0,1.0,0.0,0.0,71.2018774431311,0.0,0.0,-0.10647898515798966,0.0,0.0,-0.07127130796265309,0.0,1.0,56.0,1.0,-0.0,1.0
6116,CCN(CC)C(=O)c1sc2nc(-c3cccs3)cc(-c3cccs3)c2c1N,1.0,0.0,0.0,0.0,75.075451923265,0.0,0.0,-0.35797874094947013,0.0,0.0,-0.18075026326520321,0.0,0.0,33.0,0.0,1.0,0.0
6117,CCN(CC)CCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(C)nn12,-0.0,1.0,0.0,0.0,78.4915130264492,0.0,1.0,-0.08278577213380094,0.0,1.0,-0.04320904272224536,0.0,0.0,54.0,0.0,1.0,0.0
6118,CCN(CC)Cc1cc(O)c(CN(CC)CC)cc1O,-0.0,1.0,0.0,0.0,78.511983561221,0.0,0.0,-0.3944016204335656,0.0,0.0,-0.19959370025121878,0.0,0.0,39.0,1.0,-0.0,1.0
6119,CCN(CC)c1ccc(/C=C(/C#N)c2nc3ccccc3[nH]2)c(OC(C)C)c1,-0.0,1.0,0.0,0.0,89.25571054288638,0.0,0.0,-0.32405190026246755,0.0,0.0,-0.14996686734843634,0.0,0.0,33.0,1.0,-0.0,1.0
6120,CCN(CC)c1ccc(/C=C/C(=O)c2ccc(Br)cc2)cc1,1.0,0.0,0.0,0.0,91.8195599193574,0.0,0.0,-0.43192140265379236,0.0,0.0,-0.23054483015583208,0.0,0.0,51.0,1.0,-0.0,1.0
6121,CCN(CC)c1ccc(N=Cc2c(O)n(-c3ccc(OC)cc3)c(=O)[nH]c2=O)cc1,-0.0,1.0,0.0,0.0,88.06582923907865,0.0,0.0,-0.2899441975539829,0.0,0.0,-0.13367106948197463,0.0,0.0,34.0,1.0,-0.0,1.0
6122,CCN(CC)c1ccc(N=Nc2ncn[nH]2)cc1,1.0,0.0,0.0,0.0,88.25409009465628,0.0,1.0,-0.08265331745438413,0.0,1.0,-0.039668991247781615,0.0,0.0,52.0,1.0,-0.0,1.0
6123,CCN(CC)c1ccc2cc(C#N)c(=O)oc2c1,1.0,0.0,0.0,0.0,94.18813535695104,0.0,0.0,-0.4277400307068527,1.0,0.0,-0.2368595573525513,0.0,1.0,57.0,0.0,1.0,0.0
6124,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccc(OC)cc21,1.0,0.0,0.0,0.0,70.9035457742665,0.0,0.0,-0.11777977331188551,0.0,0.0,-0.06045818072865684,0.0,0.0,46.0,1.0,-0.0,1.0
6125,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccccc21,1.0,0.0,0.0,0.0,76.07296230540042,0.0,0.0,-0.16766322928392396,0.0,0.0,-0.07989186271097479,0.0,0.0,46.0,1.0,-0.0,1.0
6126,CCN1C(=O)/C(=C/c2c(C)nn(C)c2C)SC1=S,1.0,0.0,0.0,0.0,96.54747230846056,0.0,0.0,-0.22165580678982597,0.0,0.0,-0.09550227342420312,0.0,0.0,30.0,1.0,-0.0,1.0
6127,CCN1C(=O)/C(=C2/C=Cc3ccccc3N2C)OC1=S,1.0,0.0,0.0,0.0,89.29070066690035,0.0,0.0,-0.3479241044040674,0.0,0.0,-0.1702080443627526,0.0,0.0,28.0,1.0,-0.0,1.0
6128,CCN1C(=O)/C(=C2\SC(=S)N(NC(=O)c3ccccc3O)C2=O)c2ccccc21,-0.0,1.0,0.0,0.0,76.49398745249998,0.0,0.0,-0.39165096897801527,0.0,0.0,-0.2077394746584897,0.0,0.0,40.0,1.0,-0.0,1.0
6129,CCN1C/C(=C/c2cccs2)c2nc3ccccc3c(C(=O)O)c2C1,-0.0,1.0,0.0,0.0,87.58781095256279,0.0,0.0,-0.3357804559309883,0.0,0.0,-0.14873504471172783,1.0,0.0,27.0,0.0,1.0,0.0
6130,CCN1C=CC2=C(C#N)C(N)C(C#N)(C#N)C(c3ccccc3C(F)(F)F)C2C1,1.0,0.0,0.0,0.0,83.46025977898861,0.0,0.0,-0.42691918628973197,1.0,0.0,-0.24944457137271686,0.0,0.0,32.0,0.0,1.0,0.0
6131,CCN1CCN(C(=O)c2ccc3c(=O)n(Cc4ccccc4OC)c(=S)[nH]c3c2)CC1,1.0,0.0,1.0,0.0,99.73237352525624,1.0,0.0,-0.4397798002193975,0.0,0.0,-0.22586961769976974,0.0,0.0,29.0,0.0,1.0,0.0
6132,CCN1CCN(Cc2c(O)ccc3c2O/C(=C\c2ccc(C)cc2)C3=O)CC1,-0.0,1.0,0.0,0.0,82.67818153825074,0.0,0.0,-0.1288916095168132,0.0,0.0,-0.061010728283660276,0.0,0.0,29.0,1.0,-0.0,1.0
6133,CCN1CCN(Cc2c(O)ccc3c2O/C(=C\c2ccccc2)C3=O)CC1,-0.0,1.0,0.0,0.0,81.58782895704222,0.0,0.0,-0.10499849420283489,0.0,0.0,-0.049873178814940994,0.0,0.0,34.0,1.0,-0.0,1.0
6134,CCN1CCc2c(sc(NC(=O)c3ccc4ccccc4c3)c2C(N)=O)C1,1.0,0.0,0.0,0.0,75.23565894442635,0.0,0.0,-0.19169267374217122,0.0,0.0,-0.09870863552230637,0.0,0.0,46.0,0.0,1.0,0.0
6135,CCOC(=O)/C(C#N)=C/c1cc2ccccc2nc1N1CCCCC1,-0.0,1.0,0.0,0.0,95.50702579241842,0.0,0.0,-0.38630929040388295,0.0,0.0,-0.18534621553451802,0.0,0.0,39.0,0.0,1.0,0.0
6136,CCOC(=O)/C=c1\s/c(=C\c2ccc3cc(OC)ccc3c2)c(=O)n1CC(=O)NCC1CCCO1,1.0,0.0,0.0,0.0,87.91423955266495,0.0,0.0,-0.40013342748611136,0.0,0.0,-0.1867725455354338,0.0,0.0,47.0,0.0,1.0,0.0
6137,CCOC(=O)C(=O)NCc1ccc(/C=C2\C(=O)C(C(=O)OC)=C(C)N2c2ccc(F)cc2)o1,1.0,0.0,0.0,0.0,81.98994072225423,0.0,1.0,-0.07892977834177893,0.0,1.0,-0.0392358090890089,0.0,0.0,46.0,0.0,1.0,0.0
6138,CCOC(=O)C(=O)NCc1ccc(/C=C2\C(=O)C(C(=O)OC)=C(C)N2c2ccccc2)o1,1.0,0.0,0.0,0.0,87.14177025243612,0.0,1.0,-0.08668333910080415,0.0,1.0,-0.0417410994631332,0.0,0.0,31.0,0.0,1.0,0.0
6139,CCOC(=O)C(C(=O)OCC)c1cc(Br)c2noc3c2c1C(=O)c1ccccc1-3,1.0,0.0,0.0,0.0,88.85309127375342,0.0,0.0,-0.3619452586615616,0.0,0.0,-0.1897545382133846,0.0,0.0,32.0,1.0,-0.0,1.0
6140,CCOC(=O)C1=C(C)OC(N)=C(C#N)C1c1ccc(O)c(OC)c1,1.0,0.0,0.0,0.0,90.67212125311751,0.0,0.0,-0.4158237005687883,1.0,0.0,-0.24560610344875536,0.0,0.0,40.0,0.0,1.0,0.0
6141,CCOC(=O)C1=C(O)/C(=C/c2cn(CC(=O)N3CCCC3)c3ccccc23)SC1=Nc1ccccc1,-0.0,1.0,0.0,0.0,81.29314683302579,0.0,0.0,-0.23591019435101193,0.0,0.0,-0.0965932803307593,0.0,0.0,47.0,0.0,1.0,0.0
6142,CCOC(=O)C1=C2NC(=O)c3ccccc3N2C(=O)C1,-0.0,1.0,0.0,0.0,95.3267566498517,0.0,0.0,-0.4309314926289216,0.0,0.0,-0.2191385469542002,0.0,0.0,31.0,0.0,1.0,0.0
6143,CCOC(=O)C1CCN(C(=O)CCC(=O)NNc2nc3ccccc3c3nc(C)nn23)CC1,-0.0,1.0,0.0,0.0,80.98722401044499,0.0,1.0,-0.07904570833029959,0.0,1.0,-0.03734606728627825,0.0,0.0,48.0,0.0,1.0,0.0
6144,CCOC(=O)COn1c(=O)c(-c2cc3ccccc3o2)[n+]([O-])c2ccccc21,-0.0,1.0,0.0,0.0,73.86689859201638,0.0,0.0,-0.1724863151575428,0.0,0.0,-0.09193474807774443,0.0,0.0,37.0,1.0,-0.0,1.0
6145,CCOC(=O)Cc1csc(NC(=O)c2sc3nc4cc(C)ccc4cc3c2N)n1,1.0,0.0,0.0,0.0,85.31718114770497,0.0,1.0,-0.07896615263136517,0.0,1.0,-0.03580532529648209,0.0,0.0,50.0,0.0,1.0,0.0
6146,CCOC(=O)Cc1nc2ccccc2n(CC#N)c1=O,1.0,0.0,0.0,0.0,97.23862495804772,0.0,0.0,-0.4133855437850131,0.0,0.0,-0.20268029782894542,0.0,0.0,33.0,0.0,1.0,0.0
6147,CCOC(=O)Cn1c(=O)c(-c2cc(Br)ccc2N)nc2ccccc21,1.0,0.0,1.0,0.0,98.9951376734349,0.0,0.0,-0.4257376839703631,0.0,0.0,-0.21124296671605544,0.0,0.0,38.0,0.0,1.0,0.0
6148,CCOC(=O)N1CCN(/C=C(\C#N)c2nc3ccccc3s2)CC1,1.0,0.0,0.0,0.0,93.32455944541837,0.0,0.0,-0.38822184640826757,0.0,0.0,-0.17584433197950974,0.0,0.0,50.0,0.0,1.0,0.0
6149,CCOC(=O)N1CCN(c2nc3ccccc3nc2C(C#N)S(=O)(=O)c2ccc(C)cc2)CC1,1.0,0.0,0.0,0.0,93.76645951682615,0.0,0.0,-0.28652121243297307,0.0,0.0,-0.13483981991359797,0.0,0.0,35.0,0.0,1.0,0.0
6150,CCOC(=O)[C@@]1(C#N)C(c2ccc(Cl)c(Cl)c2)[C@H](C(N)=O)N2C=C(C(C)=O)C=C[C@H]21,1.0,0.0,0.0,0.0,69.01912574650186,0.0,0.0,-0.15334650839445393,0.0,0.0,-0.08753085322767513,0.0,1.0,56.0,0.0,1.0,0.0
6151,CCOC(=O)[C@]1(C#N)[C@@H]2C=CC(C(C)=O)=CN2[C@@H](C(N)=O)[C@@H]1c1ccsc1,-0.0,1.0,0.0,0.0,72.65720118388069,0.0,0.0,-0.19699395025967767,0.0,0.0,-0.10692571881312968,0.0,0.0,53.0,0.0,1.0,0.0
6152,CCOC(=O)c1c(-c2ccccc2)csc1NC(=O)/C(C#N)=C/c1ccc(OC)c(OC)c1,1.0,0.0,0.0,0.0,90.65026696564516,0.0,0.0,-0.3409143933753135,0.0,0.0,-0.15543899093052685,0.0,0.0,43.0,1.0,-0.0,1.0
6153,CCOC(=O)c1c(-n2c(C)cc(C=C3C(=O)NC(=O)NC3=O)c2C)sc2c1CCCC2,1.0,0.0,0.0,0.0,96.20217015878518,0.0,0.0,-0.39040105669228437,0.0,0.0,-0.1761690793735508,0.0,0.0,45.0,1.0,-0.0,1.0
6154,CCOC(=O)c1c(NC(=O)CC2Nc3ccccc3NC2=O)sc(C)c1C,1.0,0.0,0.0,0.0,96.56961288703907,0.0,0.0,-0.42800660824397485,0.0,0.0,-0.2079417830778002,0.0,0.0,35.0,0.0,1.0,0.0
6155,CCOC(=O)c1c2ccc(OCC(=O)N/N=C/c3ccc(C)cc3)cc2n2ccccc12,1.0,0.0,1.0,0.0,98.87583579225699,0.0,0.0,-0.4312769689145432,0.0,0.0,-0.21508830748875837,0.0,0.0,29.0,0.0,1.0,0.0
6156,CCOC(=O)c1c[nH]c2nc(C)ccc2c1=O,-0.0,1.0,1.0,0.0,99.51784652672865,0.0,0.0,-0.4100933029413667,0.0,0.0,-0.21665968741518435,0.0,0.0,47.0,0.0,1.0,0.0
6157,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=S)Nc1cc(C)ccn1,1.0,0.0,0.0,0.0,97.39611734225738,0.0,0.0,-0.4150687991235009,0.0,0.0,-0.2210410655755412,0.0,1.0,57.0,0.0,1.0,0.0
6158,CCOC(=O)c1cc(CC)sc1/N=C/c1c(O)[nH]c(=S)[nH]c1=O,-0.0,1.0,0.0,0.0,91.14636064426362,0.0,0.0,-0.33561941388085104,0.0,0.0,-0.16117810961869375,0.0,0.0,29.0,0.0,1.0,0.0
6159,CCOC(=O)c1cc2c(=O)n3ccccc3nc2n(C(C)C)c1=NC(=O)c1ccncc1,1.0,0.0,0.0,0.0,88.31528698337384,0.0,0.0,-0.38374304740367715,0.0,0.0,-0.18866754356284857,0.0,0.0,32.0,0.0,1.0,0.0
6160,CCOC(=O)c1ccc(-c2ccc(C=O)o2)cc1,1.0,0.0,0.0,0.0,98.21717499184726,0.0,0.0,-0.4219835472009405,0.0,0.0,-0.2089776159419651,1.0,0.0,27.0,0.0,1.0,0.0
